Customer_ID,Prefix,First_Name,Middle_Name,Last_Name,Suffix,Gender,DoB,Address
1,MR.,PAUL,,SHELTON,,M,01/02/1908,225; Hanson Stravenue Spring; Porterville&; <30001>; US
1767,MR.,BRIAN,,WATSON,,M,08/11/1925,190; Barrett Fords Springs; East Haven&; <30025>; US
1768,MR.,MIGUEL,,BURKE,,M,05/05/1980,2150; Brenda Pass Courts; Aloha&; <30035>; US
1769,MRS.,DEBORAH,,ROBINSON,,F,05/01/1911,51383; Kenneth Parkway Greens; Brentwood Estates&; <30053>; US
1770,MRS.,APRIL,,SANDERS,,F,11/03/1997,26753; Aaron Path Knolls; American Canyon&; <30073>; US
1771,DR.,KIMBERLY,,NORTON,,F,5/30/1952,34687; Peters Glens Course; Peabody&; <30003>; US
1772,MR.,ROBERT,,DORSEY,,M,2/26/2010,42026; Thompson Knolls Extensions; Fitchburg&; <30045>; US
1773,DR.,PATRICIA,,BENDER,,F,04/07/1967,48620; White Underpass River; Tyler&; <30078>; US
1774,MRS.,CYNTHIA,,ESPINOZA,,F,06/02/1965,574; Amy Hills Mills; Rosemount&; <30007>; US
1775,MRS.,COURTNEY,,BERNARD,,F,11/03/1960,649; John Port Hill; Brunswick&; <30018>; US
1776,MISS,WENDY,,JACKSON,,F,02/10/1928,81177; Renee Course Station; Fairview Heights&; <30015>; US
1777,DR.,CHRISTOPHER,,POWELL,,M,6/23/1958,85601; Terry Rest Spring; Lompoc&; <30008>; US
1778,MR.,MICHAEL,,WELLS,,M,3/24/1999,851; Alexander Throughway Park; Santa Maria&; <30087>; US
1779,MS.,CINDY,,HARVEY,,F,07/03/2000,97355; Brittney Oval Terrace; Lutz&; <30064>; US
1780,MISS,COURTNEY,,GENTRY,,F,10/15/1966,753; Timothy Port Burgs; Coralville&; <30079>; US
1781,MRS.,JEANNE,,WEBER,,F,11/23/1912,909; Brown Orchard Meadow; Kent&; <30045>; US
1782,MISS,MIRANDA,,HOGAN,,F,11/06/1983,86525; Regina Square Stream; Lino Lakes&; <30016>; US
1783,DR.,ANDREW,,MUELLER,,M,12/05/1982,190; Jones Union Shore; Sicklerville&; <30073>; US
1784,MRS.,RACHEL,,RODRIGUEZ,,F,10/29/1958,771; Cox Union Rest; Clermont&; <30041>; US
1785,MR.,RONALD,,KNOX,,M,02/07/2006,94032; Jones Island Lodge; Brenham&; <30005>; US
1786,MRS.,EMILY,,DENNIS,,F,8/18/1933,747; James Spurs Parkway; Milledgeville&; <30055>; US
1787,MRS.,MEGAN,,JOHNSON,,F,6/14/1996,2348; Martha Estates Prairie; Pekin&; <30069>; US
1788,MR.,EDWARD,,VALENTINE,,M,2/16/1970,467; Ronald Forks Way; Tupelo&; <30040>; US
1789,DR.,TONY,,ROSS,,M,3/15/1944,38240; Caitlin Squares Orchard; Muskogee&; <30068>; US
1790,MRS.,MARY,,TUCKER,,F,6/29/2003,5157; Boyd Junctions Rest; Jersey City&; <30098>; US
1791,MISS,YOLANDA,,PRICE,,F,8/14/2003,27256; Anderson Mall Trail; Fairview Heights&; <30085>; US
1792,DR.,SARAH,,THOMAS,,F,3/29/1968,55520; Shane Ridge Spring; Stockbridge&; <30007>; US
1793,DR.,VANESSA,,RODRIGUEZ,,F,2/21/1970,31550; Mccarty Isle Station; Bridgeport&; <30011>; US
1794,MR.,JUSTIN,,KELLY,,M,05/01/1961,3378; Parker Creek Mall; Bryn Mawr-Skyway&; <30020>; US
1795,MR.,LAWRENCE,,MARTINEZ,,M,03/10/1961,70817; Matthew Via Island; Waverly&; <30081>; US
1796,MR.,ERIC,,THOMAS,,M,11/20/1984,111; Amanda Pike Harbor; East Haven&; <30082>; US
1797,MR.,MARC,,HUNTER,,M,8/29/1978,4522; Lewis Camp Passage; Laguna Niguel&; <30043>; US
1798,MR.,KEVIN,,MCCARTY,,M,10/04/1966,32345; Thomas Station Cape; Estelle&; <30096>; US
1799,MR.,LUIS,,PETERS,,M,09/02/1922,382; Allen Walks Burg; Lompoc&; <30039>; US
1800,MR.,GREGORY,,PERRY,,M,2/27/1972,4763; Taylor Parkway Glens; Dumont&; <30079>; US
1801,MRS.,LORI,,HAMPTON,,F,2/26/1980,1349; Bradley Mews Crossing; Utica&; <30085>; US
1802,MR.,GLENN,,WILLIAMS,,M,6/23/1972,491; Kimberly Forge Shoals; Kaukauna&; <30046>; US
1803,DR.,SANDRA,,MITCHELL,,F,04/10/1952,78578; Ann Glen Hills; Sunnyside&; <30068>; US
1804,MS.,TERRI,,SMITH,,F,11/24/1922,546; Jeanette Street Well; Opportunity&; <30064>; US
1805,DR.,ALYSSA,,MARKS,,F,9/14/1969,631; Nicole Squares Rue; Lower West Side&; <30083>; US
1806,MR.,DANIEL,,ORR,,M,11/14/1973,772; John Pine Common; Punta Gorda Isles&; <30004>; US
1807,DR.,PAMELA,,MERCADO,,F,11/27/1917,5276; Pierce Bridge Tunnel; Clermont&; <30024>; US
1808,MRS.,AMANDA,,HOWELL,,F,4/25/1933,87975; Caitlin Lakes Plaza; Mira Mesa&; <30033>; US
1809,DR.,KYLE,,TUCKER,,M,7/31/2010,30562; Brown Wells Inlet; Murray&; <30043>; US
1810,MRS.,DEBORAH,,ANDERSON,,F,3/14/1968,4447; Harper River Plain; Scottsdale&; <30034>; US
1811,MR.,TIMOTHY,,RICHARDSON,,M,05/03/1922,80157; Williams Parkway Valley; Brenham&; <30043>; US
1812,MRS.,JENNIFER,,MILLER,,F,9/23/1933,571; Shepherd Corners Mission; Coralville&; <30052>; US
1813,MRS.,MELISSA,,SELLERS,,F,5/26/1912,6854; Tasha Ville Knoll; Murray&; <30064>; US
1814,DR.,JASON,,LONG,,M,05/08/1989,413; Curtis Garden Underpass; East Haven&; <30022>; US
1815,DR.,JAVIER,,JIMENEZ,,M,10/20/1936,9908; Carrillo Mall Junctions; Boston&; <30076>; US
1816,MR.,JAMES,,COLEMAN,,M,12/29/2003,446; Rachel Passage Spurs; Encinitas&; <30040>; US
1817,DR.,VICTORIA,,LEE,,F,10/10/2018,869; Olsen Lodge Mountain; Shreveport&; <30035>; US
1818,DR.,JENNIFER,,WADE,,F,9/29/1941,158; Michelle Inlet Bridge; Brunswick&; <30040>; US
1819,MR.,JUAN,,GRIFFIN,,M,10/06/1937,85836; House Square Walk; Longview&; <30067>; US
1820,DR.,MICHAEL,,WALKER,,M,09/03/1955,925; Ortiz Hill Road; Greenfield&; <30053>; US
1821,DR.,BILL,,LOPEZ,,M,8/28/1959,94783; King Harbor Inlet; South Lawndale&; <30030>; US
1822,MR.,RICHARD,,NORRIS,,M,08/08/1922,97812; Jeremy Route Spurs; Carlsbad&; <30095>; US
1823,MS.,JILLIAN,,ROWE,,F,7/19/1963,2398; Malone Haven Parkway; Palm Valley&; <30013>; US
1824,MRS.,ELIZABETH,,BENNETT,,F,12/08/1939,24721; Gutierrez Gateway Hill; North Tustin&; <30023>; US
1825,MRS.,LAUREN,,SMITH,,F,9/25/1956,1224; Salazar Cliffs Place; Taunton&; <30054>; US
1826,DR.,JON,,MILES,,M,4/27/1918,28243; Phillip Springs Ramp; Rutland&; <30055>; US
1827,DR.,ERIC,,ROMERO,,M,4/17/1987,66736; Michael Lake Ridges; Tupelo&; <30016>; US
1828,MRS.,BRIDGET,,GARZA,,F,10/29/1966,30889; Vega Mountains Groves; Granger&; <30096>; US
1829,MR.,JONATHAN,,TAYLOR,,M,6/30/1945,8308; Osborne Prairie Crescent; Vestavia Hills&; <30061>; US
1830,DR.,TAMARA,,MASON,,F,10/28/2000,33996; Bob Parks Island; Sun City Center&; <30060>; US
1831,MR.,BRUCE,,VILLEGAS,,M,4/13/1966,324; Williams Forks Loop; Newburgh&; <30018>; US
1832,MR.,STEPHEN,,STONE,,M,11/20/1955,59496; Sampson Vista Hills; Lower West Side&; <30023>; US
1833,DR.,JESUS,,SANTIAGO,,M,6/29/1943,94894; Jerry Avenue Shoals; Middle River&; <30096>; US
1834,MRS.,ALEXANDRIA,,MORALES,,F,6/29/1989,57377; Jones Square Junction; Westchester&; <30060>; US
1835,MRS.,HANNAH,,MONTOYA,,F,7/27/1987,590; Stephanie Trafficway Heights; Norco&; <30034>; US
1836,MR.,JOHN,,FLETCHER,,M,2/14/1966,5413; Ross Canyon Port; Scarsdale&; <30080>; US
1837,DR.,MATTHEW,,THOMAS,,M,3/29/1916,692; Joseph Club Crest; Tupelo&; <30028>; US
1838,MRS.,JILL,,NICHOLSON,,F,04/08/1921,4903; Cole Pike Fall; Rosedale&; <30077>; US
1839,MRS.,MICHELLE,,EVERETT,,F,1/19/1945,62021; Rocha Crescent Mission; Aloha&; <30064>; US
1840,MR.,JOHN,,WISE,,M,07/03/1943,46098; Jeffery Orchard Forest; Muskogee&; <30037>; US
1841,DR.,CRAIG,,JIMENEZ,,M,7/20/1926,5549; Edwards Expressway Run; San Gabriel&; <30086>; US
1842,DR.,JILL,,PORTER,,F,01/06/1938,662; Connor Harbors Point; Kent&; <30004>; US
1843,MS.,RACHEL,,LUCAS,,F,9/17/1985,3240; Timothy Run Freeway; South Lawndale&; <30081>; US
1844,MR.,JOHN,,JAMES,,M,3/25/1916,6506; David Parkways Rue; Mechanicsville&; <30084>; US
1845,DR.,TIMOTHY,,IBARRA,,M,10/24/1944,758; Farrell Springs Lock; Troutdale&; <30096>; US
1846,MISS,KAYLEE,,COLLINS,,F,07/05/1970,99644; Key Station Neck; Lexington&; <30041>; US
1847,MRS.,SARAH,,HERNANDEZ,,F,10/13/1934,31470; Ball Expressway Mountain; Grand Forks&; <30078>; US
1848,MR.,MICHAEL,,HERNANDEZ,,M,10/07/1936,789; Dodson Crescent Courts; Belle Glade&; <30090>; US
1849,MISS,MELANIE,,JOHNSON,,F,06/08/1993,9808; Smith Meadows Valleys; West Des Moines&; <30086>; US
1850,MRS.,RENEE,,CABRERA,,F,11/23/2005,7433; Hart Dale Meadows; Porterville&; <30067>; US
1851,DR.,ALEJANDRO,,REYNOLDS,,M,5/22/1955,12800; Jennifer Spring Rapid; Bothell&; <30031>; US
1852,MR.,EDWARD,,HIGGINS,,M,12/22/1964,58215; Joseph Plain Vista; Bothell&; <30079>; US
1853,DR.,MARTIN,,THOMAS,,M,11/09/1991,722; Rebecca Shoals Meadows; Abilene&; <30017>; US
1854,MRS.,ROBERTA,,JOYCE,,F,04/03/1982,46016; Collier Squares Keys; Dumont&; <30052>; US
1855,DR.,COLE,,VAUGHN,,M,10/08/1955,5969; Michelle Forges Drive; Norwalk&; <30095>; US
1856,DR.,ALYSSA,,JOHNSTON,,F,3/14/1982,49697; Bennett Village Villages; Norwalk&; <30008>; US
1857,MISS,JULIE,,GONZALEZ,,F,08/09/2017,639; Ernest Plain Mount; Nampa&; <30090>; US
1858,MRS.,OLIVIA,,GEORGE,,F,7/17/2012,31; Henry Skyway Harbor; Bryn Mawr-Skyway&; <30062>; US
1859,MS.,JENNIFER,,MORRIS,,F,05/05/1968,409; Susan Mount Roads; Fresno&; <30012>; US
1860,MISS,ASHLEY,,SMITH,,F,10/09/1977,605; William Trail Gateway; Iron River&; <30042>; US
1861,MR.,BRIAN,,JONES,,M,12/16/1914,498; Figueroa Lock Mountain; Collinwood&; <30057>; US
1862,MR.,BRIAN,,MCMAHON,,M,8/29/1982,636; Michelle Drive Glen; South Whittier&; <30070>; US
1863,MRS.,ELIZABETH,,STANLEY,,F,4/16/1979,846; Clark Squares Ridge; Aurora&; <30080>; US
1864,DR.,JAMES,,JONES,,M,09/01/1989,36; Katie Dam Summit; Abilene&; <30088>; US
1865,MS.,CHERYL,,RAMSEY,,F,10/22/2006,67820; Acevedo Lakes Tunnel; Keene&; <30023>; US
1866,MR.,JAMES,,BRADLEY,,M,3/23/2016,46233; Stephanie Coves Loop; Jackson&; <30054>; US
1867,DR.,DOUGLAS,,EVANS,,M,09/03/1963,60118; Mccarthy Mall Plains; Longview&; <30048>; US
1868,MRS.,STEPHANIE,,JOHNSON,,F,8/28/1974,7106; David Lake Crescent; Lompoc&; <30013>; US
1869,MRS.,GABRIELLA,,HOGAN,,F,05/06/2000,863; Sabrina Land Manors; Lebanon&; <30045>; US
1870,MRS.,APRIL,,MONTGOMERY,,F,7/31/1976,2749; Sherry Knolls Brook; New Canaan&; <30025>; US
1871,MISS,MELANIE,,JONES,,F,06/06/2003,4102; Stewart Forge Ranch; North Lauderdale&; <30076>; US
1872,MR.,JERRY,,ROBERTSON,,M,10/12/2020,8045; Luis Vista Streets; Iron River&; <30095>; US
1873,MR.,NORMAN,,MEYER,,M,3/20/1954,65854; Victoria Village Corners; Peabody&; <30057>; US
1874,MR.,RAYMOND,,ARROYO,,M,08/03/2011,98059; Reyes Run Run; Acworth&; <30063>; US
1875,DR.,CHRISTOPHER,,GORDON,,M,8/16/1960,2495; Jessica Street Junction; Hutchinson&; <30061>; US
1876,MR.,BENJAMIN,,TAYLOR,,M,11/06/1970,241; Sarah Underpass Loop; American Canyon&; <30013>; US
1877,MR.,MICHAEL,,HERNANDEZ,,M,7/17/1922,6761; Emily Trafficway Forks; Stockbridge&; <30076>; US
1878,DR.,JAMES,,THOMAS,,M,02/08/2009,24114; King Mountains Plains; Brunswick&; <30018>; US
1879,DR.,ANNETTE,,GIBSON,,F,8/18/1974,93538; Jessica Burgs Expressway; Muskogee&; <30041>; US
1880,DR.,JESSICA,,BROWN,,F,9/22/2017,142; Nelson Heights Expressway; Norco&; <30020>; US
1881,MR.,JESSE,,CRAWFORD,,M,10/19/1959,4178; Carpenter Drive Alley; Taunton&; <30074>; US
1882,MRS.,KELLY,,HERNANDEZ,,F,03/04/1925,49952; Christopher Gateway Route; Glendale&; <30043>; US
1883,MR.,MATTHEW,,BRIDGES,,M,7/20/1964,9612; Susan Cape Courts; Venice&; <30083>; US
1884,MRS.,DESTINY,,ALVAREZ,,F,1/29/2003,2602; David Springs Ways; Laguna Niguel&; <30064>; US
1885,MR.,RICHARD,,LEE,,M,1/16/1944,11673; David Rest Forks; Scotch Plains&; <30026>; US
1886,DR.,SHERRY,,JOHNSON,,F,3/14/2004,573; Natalie Heights Meadows; Westchester&; <30080>; US
1887,MR.,SCOTT,,BATES,,M,2/16/2004,4816; Ellis Drives Estate; Jackson&; <30071>; US
1888,MR.,CAMERON,,JACKSON,,M,9/17/1927,53174; Mary Villages Route; Sunnyside&; <30010>; US
1889,MRS.,RACHEL,,NEWMAN,,F,11/12/2004,5141; Judith Land Street; Palestine&; <30068>; US
1890,MR.,DAVID,,BELL,,M,10/16/1979,722; Mackenzie Union Springs; Iron River&; <30035>; US
1891,DR.,JENNIFER,,ROBERTS,,F,11/11/1909,11072; Nicholas Cape Wells; Mechanicsville&; <30087>; US
1892,MRS.,CHERYL,,SCHULTZ,,F,06/06/1941,44090; Melanie Fork Drive; East Haven&; <30098>; US
1893,MRS.,BARBARA,,GILLESPIE,,F,03/08/1978,12526; Karen Junctions Circles; Milledgeville&; <30036>; US
1894,DR.,JON,,SMITH,,M,05/02/1912,184; Skinner Field Drive; Opportunity&; <30029>; US
1895,MRS.,MARISSA,,OSBORN,,F,6/17/1944,5177; Powell Views Extension; Kaukauna&; <30097>; US
1896,MR.,KYLE,,DAVIS,,M,5/20/1922,6085; Jacobs Branch Springs; West Des Moines&; <30074>; US
1897,MR.,JOSE,,MORRIS,,M,9/21/1958,10015; Brown Turnpike Mountain; Palestine&; <30016>; US
1898,DR.,ADAM,,ANDERSON,,M,4/22/1953,54568; Ward Wells Camp; Brighton Beach&; <30076>; US
1899,MR.,SHAWN,,ROBLES,,M,4/13/2002,201; Munoz Plaza Manors; Kaukauna&; <30023>; US
1900,DR.,JENNIFER,,LEE,,F,4/18/1934,308; Derek Lake Throughway; Ada&; <30012>; US
1901,MRS.,KAYLA,,GARCIA,,F,3/28/2017,115; Brittany Brook Crest; Lower West Side&; <30044>; US
1902,DR.,BRITTNEY,,LEWIS,,F,7/31/1947,75903; Williams Fort Manor; Brentwood Estates&; <30011>; US
1903,DR.,LINDSAY,,RICE,,F,12/23/1958,96719; Shelby Roads Village; San Juan&; <30002>; US
1904,MRS.,DANIELLE,,OBRIEN,,F,06/08/1992,75557; James Trafficway Cape; Evergreen Park&; <30060>; US
1905,MS.,VICKIE,,WHITE,,F,03/08/2003,14219; Beasley Estate Bridge; Malden&; <30006>; US
1906,MRS.,DEBORAH,,BELL,,F,11/02/1996,5113; Carmen Pines Ville; Dumont&; <30020>; US
1907,MRS.,PATRICIA,,WEBER,,F,9/16/1905,37572; John Village Shores; Opportunity&; <30046>; US
1908,MISS,BRIANA,,SERRANO,,F,2/14/2017,6223; Isaiah Gardens Parkway; Scotch Plains&; <30024>; US
1909,MR.,JEFFREY,,GREEN,,M,01/03/2016,5710; Vargas Viaduct Station; Sun City Center&; <30099>; US
1910,MR.,VINCENT,,BARNES,,M,7/13/1987,567; Kelli Crossing Burgs; Massapequa&; <30002>; US
1911,DR.,ISAAC,,CARRILLO,,M,09/11/1950,9396; Cook Oval Plains; Deltona&; <30086>; US
1912,MS.,GWENDOLYN,,JONES,,F,10/04/1971,3968; Brooke Prairie Village; Nampa&; <30050>; US
1913,MRS.,CLAIRE,,HARTMAN,,F,06/07/1977,23146; Debra Passage Mall; Davis&; <30027>; US
1914,MR.,JULIAN,,CHAVEZ,,M,06/01/1947,1851; Russell Streets Loaf; Saratoga Springs&; <30003>; US
1915,DR.,KIM,,MARTINEZ,,F,08/09/1998,71; Villarreal Stravenue Ridge; Odessa&; <30026>; US
1916,MR.,PAUL,,GRIFFIN,,M,5/23/1925,304; Anderson Spring Drives; Searcy&; <30013>; US
1917,MR.,SAMUEL,,BLAIR,,M,02/03/1934,59050; Wheeler Loop Forks; Claremont&; <30029>; US
1918,MISS,BETH,,GONZALEZ,,F,12/13/1938,218; Madison Junctions Extensions; Mira Mesa&; <30041>; US
1919,MR.,RICHARD,,LEWIS,,M,1/28/1989,10712; Kevin Ford Forge; Encinitas&; <30095>; US
1920,MRS.,SHELLY,,LUTZ,,F,05/10/1986,534; Griffin Hills Path; Kahului&; <30099>; US
1921,MR.,SHAWN,,KOCH,,M,10/21/1933,6009; Benjamin Causeway Forges; West Des Moines&; <30034>; US
1922,MS.,JASMINE,,JONES,,F,04/11/1958,31243; Ortega Viaduct Garden; Gilbert&; <30078>; US
1923,MR.,JAMES,,RICHARDSON,,M,2/21/1944,1717; Michelle Villages Loaf; Davis&; <30003>; US
1924,DR.,PATRICK,,JONES,,M,11/20/1950,114; Erik Shoals Parkways; Canton&; <30030>; US
1925,DR.,ROBIN,,KNIGHT,,F,12/25/1970,3118; Michael Groves Springs; Taunton&; <30004>; US
1926,MR.,DAVID,,COOLEY,,M,2/19/1957,78669; Morris Way Forest; Opportunity&; <30046>; US
1927,MR.,NATHAN,,RODRIGUEZ,,M,7/27/2013,35769; Mccall Village Views; Gates-North Gates&; <30099>; US
1928,DR.,SARAH,,JENSEN,,F,5/23/1959,52938; Gonzales Station Rapid; Chillum&; <30077>; US
1929,MR.,JOHN,,JACOBS,,M,09/11/1933,835; Crawford Brook Center; Keene&; <30007>; US
1930,MR.,LOGAN,,HARRINGTON,,M,01/04/1978,77498; Natasha Way Loop; Greenville&; <30051>; US
1931,MRS.,MICHELLE,,ZIMMERMAN,,F,12/04/1946,21026; Rocha Extension Crossing; Indio&; <30007>; US
1932,DR.,CONNOR,,AYERS,,M,8/13/1915,6431; Sanford Forks Crest; Cypress Hills&; <30079>; US
1933,MRS.,MONICA,,HOFFMAN,,F,10/21/2002,422; Odom Corner Walks; Malden&; <30033>; US
1934,MR.,RANDALL,,SALINAS,,M,2/24/2005,881; Melissa Neck View; Port Richmond&; <30091>; US
1935,MR.,ZACHARY,,TORRES,,M,10/12/1984,727; Smith Junction Glen; Davis&; <30075>; US
1936,MRS.,GINA,,SANCHEZ,,F,6/27/1954,60320; Roberto Field Fields; Bourbonnais&; <30019>; US
1937,MR.,CURTIS,,DRAKE,,M,1/18/1996,47994; David Lock Plain; Massapequa&; <30010>; US
1938,DR.,CHRISTINE,,HEBERT,,F,11/15/1944,21; Rogers Ford Ramp; Acworth&; <30025>; US
1939,MS.,CATHERINE,,ERICKSON,,F,1/15/2001,3405; Timothy Garden Drive; Kensington&; <30087>; US
1940,MR.,MARK,,JONES,,M,04/03/1943,7113; Austin Stream Extension; Dumont&; <30059>; US
1941,DR.,KEITH,,GARNER,,M,05/11/2017,93659; Mendoza Roads Hollow; Shreveport&; <30093>; US
1942,MRS.,DEBORAH,,DAVIS,,F,9/23/1913,332; Morse Neck Spur; Massapequa&; <30060>; US
1943,MR.,ANTHONY,,HEATH,,M,02/07/1911,69; Roberts Mission Stream; Jackson&; <30066>; US
1944,DR.,TIMOTHY,,GARRETT,,M,10/01/1909,1263; Shepherd Radial Glen; Front Royal&; <30013>; US
1945,MR.,DAVID,,HARRIS,,M,2/16/1981,883; Caroline Summit Turnpike; Hutto&; <30030>; US
1946,MR.,ROBERT,,DANIELS,,M,7/23/1984,1634; Robert Junctions Keys; Brunswick&; <30018>; US
1947,DR.,JENNIFER,,WRIGHT,,F,6/30/2001,2047; Smith Shores Stravenue; Dumont&; <30019>; US
1948,MR.,ALEJANDRO,,WILSON,,M,10/15/1971,19856; Chapman Ville Summit; Kearns&; <30081>; US
1949,MRS.,VALERIE,,RIVERA,,F,5/30/1975,819; Tyler Fall Mountain; Front Royal&; <30075>; US
1950,MRS.,CAROLINE,,STANTON,,F,08/07/1963,2508; Bean Corners Landing; Toledo&; <30066>; US
1951,DR.,ERICA,,STEVENS,,F,04/09/1919,4956; Carpenter Field Roads; Porterville&; <30062>; US
1952,MRS.,CAROL,,WILLIAMS,,F,3/14/1907,2720; Owens Avenue Forest; Harrisburg&; <30078>; US
1953,MR.,CRAIG,,LONG,,M,1/23/1937,2482; Robert Mount Mission; Santa Maria&; <30035>; US
1954,DR.,TINA,,SMITH,,F,5/22/1920,1933; Clarke Lock Expressway; American Canyon&; <30017>; US
1955,MR.,MICHAEL,,JOHNSON,,M,06/08/1964,62; Stephanie Shoals Brooks; Camarillo&; <30056>; US
1956,MRS.,BEVERLY,,SMITH,,F,12/30/1967,7819; Daniels Station Greens; New Canaan&; <30003>; US
1957,MS.,MORGAN,,LARSON,,F,12/08/1911,535; Clifford Centers Mall; Woodlawn&; <30082>; US
1958,MR.,NICHOLAS,,CASEY,,M,3/16/2005,1353; David Mission Extensions; Far Rockaway&; <30035>; US
1959,DR.,WENDY,,TAYLOR,,F,2/21/1916,347; Carter Junctions Lock; Saratoga Springs&; <30002>; US
1960,DR.,CLINTON,,THOMAS,,M,11/25/2019,31087; Christina Port Locks; Leland&; <30081>; US
1961,DR.,KATHERINE,,GARCIA,,F,09/10/1905,15699; Rodriguez Fort Landing; Waverly&; <30066>; US
1962,DR.,PARKER,,JAMES,,M,10/02/1929,8840; Bradford Lane Inlet; Norwalk&; <30027>; US
1963,MR.,BRIAN,,RODRIGUEZ,,M,5/27/1920,8342; Smith Villages Gateway; Granger&; <30042>; US
1964,DR.,STACY,,HORTON,,F,3/21/1938,3320; Tanya Rest Mill; Collinwood&; <30084>; US
1965,DR.,ALEX,,BAKER,,M,11/22/1954,3271; Teresa Union Forest; Greenville&; <30094>; US
1966,MRS.,ABIGAIL,,RUSSO,,F,6/15/2016,299; Smith Cape Locks; North Tustin&; <30005>; US
1967,MRS.,ALEXIS,,DURHAM,,F,04/05/1927,31565; Clark Prairie Ford; Boston&; <30022>; US
1968,MS.,CYNTHIA,,ROBINSON,,F,03/09/1942,883; Stephanie Plains Square; Far Rockaway&; <30053>; US
1969,DR.,KATHLEEN,,DUNCAN,,F,05/01/1992,9257; Dustin Underpass Course; Nutley&; <30037>; US
1970,MS.,KIMBERLY,,FLETCHER,,F,11/06/1957,69170; Lindsey Expressway Port; Gainesville&; <30030>; US
1971,MRS.,JESSICA,,ANDERSON,,F,03/02/1957,451; Dan Streets Harbors; Sun City Center&; <30091>; US
1972,MR.,ANDREW,,JORDAN,,M,3/18/1950,9263; White Springs Green; Morningside Heights&; <30024>; US
1973,MRS.,DEBORAH,,MARTINEZ,,F,3/25/1956,176; Andrea Mission Center; Norwalk&; <30014>; US
1974,MR.,ANTHONY,,PERRY,,M,9/25/2015,85347; Julie Square Park; Aurora&; <30027>; US
1975,MRS.,GAIL,,BRADLEY,,F,05/12/1953,6925; Johnson Estate Mountains; Grand Forks&; <30037>; US
1976,MR.,CHRISTIAN,,ARCHER,,M,6/21/1964,7070; Rodriguez Light Park; Belle Glade&; <30032>; US
1977,MISS,HEATHER,,VAZQUEZ,,F,4/27/1921,3183; Chambers Estate Lakes; Keizer&; <30039>; US
1978,MRS.,KELLY,,MARTINEZ,,F,3/25/1941,179; Charlotte Road View; Keizer&; <30060>; US
1979,MR.,ERIC,,HARRIS,,M,9/19/2003,9487; King Lock Ports; Fort Washington&; <30015>; US
1980,DR.,HECTOR,,RICE,,M,2/15/2005,30976; Diaz Brook Ridge; Davis&; <30087>; US
1981,MR.,BRIAN,,ORR,,M,4/15/1943,302; Brown Route Burgs; Ada&; <30064>; US
1982,MR.,JOSEPH,,PATEL,,M,9/21/1907,902; Yates Brooks Freeway; Encinitas&; <30083>; US
1983,MS.,PAIGE,,SMITH,,F,03/07/1941,148; Jacqueline Orchard Route; Aloha&; <30090>; US
1984,MR.,KENNETH,,CASTILLO,,M,3/24/1963,1592; Sanders Stravenue Drive; Opportunity&; <30004>; US
1985,DR.,PATRICK,,BALDWIN,,M,01/07/2010,3913; Jeffrey Groves Rapid; Middle River&; <30055>; US
1986,MISS,BRENDA,,BELL,,F,03/10/1911,1593; Thomas Haven Glen; Greenville&; <30078>; US
1987,MRS.,DONNA,,LOPEZ,,F,6/15/1975,740; Davis Mount Lock; Nutley&; <30039>; US
1988,MISS,JENNIFER,,DAVIS,,F,11/01/1966,19447; Mark Valley Springs; New City&; <30034>; US
1989,MR.,CHAD,,MARTIN,,M,11/04/1935,832; Ashlee Port Bypass; Acworth&; <30054>; US
1990,MR.,JOHN,,SMITH,,M,09/12/1959,840; Jennifer Rue Key; Dumont&; <30085>; US
1991,MRS.,SARAH,,CARSON,,F,7/19/1996,544; Casey Brooks Views; Greenville&; <30084>; US
1992,DR.,LISA,,RAMOS,,F,09/11/1934,440; Grant Island Locks; Coralville&; <30072>; US
1993,MR.,CURTIS,,RANDALL,,M,11/17/1910,6915; Cory Brook Island; Tupelo&; <30011>; US
1994,DR.,KATHRYN,,SPEARS,,F,11/24/2013,663; John Ports Union; Riverbank&; <30040>; US
1995,MRS.,HAILEY,,CLARK,,F,06/08/1974,550; Patricia River Street; Cypress Hills&; <30037>; US
1996,DR.,VERONICA,,MACK,,F,02/02/1963,436; Doyle Mall Stream; Troutdale&; <30049>; US
1997,MR.,DEREK,,FOSTER,,M,08/01/2017,3700; Phillips Trace Corner; Huntley&; <30083>; US
1998,DR.,JENNIFER,,THOMAS,,F,9/29/2020,599; Rhonda Stravenue Squares; North Lauderdale&; <30069>; US
1999,DR.,LACEY,,STEWART,,F,04/12/1981,30449; Paul Drives Mall; Brentwood Estates&; <30050>; US
2000,MR.,CODY,,FISHER,,M,3/19/1926,207; Sanchez Trace Club; American Canyon&; <30085>; US
2001,MR.,GREG,,HARRIS,,M,04/02/1929,4428; Kelly Cove Motorway; Columbia Heights&; <30088>; US
2002,MR.,PETER,,LEE,,M,8/23/1931,856; Carter Forest Corner; Dublin&; <30065>; US
2003,MR.,MICHAEL,,VELEZ,,M,7/27/1975,94; Monica Ferry Rue; Bothell West&; <30052>; US
2004,MRS.,KRISTINA,,ROBERTS,,F,9/16/1971,147; Gordon Knolls Cliffs; Norwalk&; <30015>; US
2005,MR.,JON,,MEYER,,M,9/19/1951,35348; Gallagher Fall Mall; Scottsdale&; <30034>; US
